MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow,Temp_Media,Pressure_Media,WindSpeed_Media,Cloud_Media,Humidity_Media,Season
16.2,24.4,0.0,7.2,9.3,54.0,No,Yes,20.75,998.05,4.5,5.0,57.5,Summer
11.5,20.9,10.4,7.0,11.4,56.0,Yes,No,16.55,1010.2,27.0,3.5,52.0,Summer
11.4,20.8,0.0,6.8,4.9,39.0,No,No,16.35,1021.0,18.5,7.0,60.5,Summer
13.2,21.2,0.0,4.8,1.6,39.0,No,No,17.5,1024.0,16.0,7.0,62.0,Summer
13.5,25.7,0.0,3.4,12.1,30.0,No,No,20.5,1021.95,11.0,1.0,52.0,Summer
12.0,29.3,0.0,5.8,11.3,46.0,No,No,21.0,1019.1,8.0,6.5,67.0,Summer
12.3,34.1,0.0,5.4,8.0,50.0,No,No,26.55,1007.7,14.0,4.5,45.5,Summer
13.4,22.9,0.0,11.4,5.9,39.0,No,No,18.35,1012.9,12.0,6.5,62.5,Summer
11.4,22.3,0.2,4.4,7.1,39.0,No,No,17.4,1021.35,9.5,4.0,56.0,Summer
9.5,24.4,0.0,6.4,11.8,35.0,No,No,18.85,1022.3,13.0,1.5,56.0,Summer
14.0,24.5,0.0,5.2,3.6,30.0,No,No,19.3,1022.0,11.0,7.5,78.0,Summer
16.1,24.2,0.0,4.2,7.2,37.0,No,No,20.4,1022.65,13.0,5.0,62.5,Summer
14.4,29.8,0.0,5.6,10.7,30.0,No,No,22.25,1023.35,11.5,4.5,59.0,Summer
13.4,34.7,0.0,6.4,10.9,35.0,No,No,25.85,1020.2,10.5,3.0,55.5,Summer
18.9,23.6,0.0,11.4,0.6,39.0,No,No,20.85,1017.05,14.0,7.5,70.0,Summer
12.2,22.2,0.0,3.8,11.7,39.0,No,No,18.0,1019.7,14.5,4.5,51.0,Summer
13.5,22.8,0.0,6.8,2.2,28.0,No,No,18.0,1021.45,9.5,7.5,69.5,Summer
12.5,29.8,0.0,3.6,10.0,33.0,No,No,22.6,1020.2,8.5,6.0,66.5,Summer
13.8,33.4,0.0,5.8,11.7,31.0,No,No,25.4,1017.7,10.5,1.0,46.5,Summer
17.4,34.0,0.0,14.8,5.9,41.0,No,No,29.15,1017.95,14.0,3.5,31.5,Summer
17.3,31.5,0.0,9.4,0.4,39.0,No,Yes,25.05,1017.85,12.0,7.0,48.5,Summer
15.7,22.0,3.0,4.8,9.0,33.0,Yes,No,19.25,1020.05,17.0,7.0,57.0,Summer
9.9,24.6,0.0,4.6,11.5,35.0,No,No,18.1,1019.15,5.5,7.0,60.5,Summer
10.5,31.3,0.0,5.4,8.8,31.0,No,No,20.85,1012.95,5.5,4.0,65.5,Summer
13.3,29.9,0.0,7.0,2.4,59.0,No,Yes,26.75,1002.2,21.5,7.0,27.0,Summer
12.6,20.2,7.0,8.2,6.8,46.0,Yes,No,16.9,1005.95,15.0,7.0,54.5,Summer
13.7,24.8,0.8,7.2,6.9,46.0,No,No,19.9,1012.05,22.0,6.5,59.5,Summer
13.6,25.9,0.0,4.6,4.9,35.0,No,No,20.25,1019.2,10.0,7.0,58.0,Summer
11.0,23.9,0.0,4.6,11.0,28.0,No,No,18.65,1026.6,7.5,1.0,62.5,Summer
7.8,31.5,0.0,5.4,10.4,37.0,No,No,21.2,1022.1,12.5,1.5,53.0,Autumn
12.4,25.0,0.0,10.6,4.4,50.0,No,Yes,20.3,1014.65,13.0,7.0,55.5,Autumn
12.1,17.9,2.2,5.0,1.1,35.0,Yes,No,15.5,1020.7,9.5,7.0,74.5,Autumn
12.8,17.9,0.0,4.0,0.2,31.0,No,No,15.8,1018.95,12.0,7.0,56.5,Autumn
6.7,19.8,0.0,2.4,0.0,30.0,No,No,13.85,1020.3,13.0,7.0,74.5,Autumn
9.5,26.0,0.0,3.8,8.8,26.0,No,No,17.8,1022.8,6.5,5.5,71.5,Autumn
10.7,28.4,0.0,3.8,7.1,30.0,No,Yes,21.1,1023.4,6.5,5.5,66.0,Autumn
14.7,26.6,6.0,4.8,3.0,33.0,Yes,Yes,21.45,1015.55,8.5,7.5,80.5,Autumn
16.3,22.8,1.6,2.6,4.3,24.0,Yes,No,18.9,1016.55,12.0,7.5,80.5,Autumn
10.5,25.9,0.0,2.0,8.3,22.0,No,No,18.9,1017.15,4.5,5.0,73.0,Autumn
13.6,27.4,0.0,4.4,6.3,24.0,No,No,20.35,1019.3,3.5,6.0,76.5,Autumn
13.9,30.6,0.0,2.8,10.4,35.0,No,No,22.85,1017.95,9.5,6.5,66.0,Autumn
16.3,33.9,0.0,9.6,10.1,39.0,No,No,26.6,1014.55,17.5,1.0,47.0,Autumn
20.9,24.7,0.0,15.0,0.2,37.0,No,No,21.3,1013.65,17.0,7.5,74.5,Autumn
14.0,17.4,0.8,2.0,0.0,30.0,No,No,15.75,1020.05,7.5,8.0,83.0,Autumn
12.0,20.8,0.0,3.0,0.7,33.0,No,No,17.1,1020.5,12.0,7.0,67.5,Autumn
14.2,25.3,0.0,2.4,6.1,30.0,No,No,20.45,1020.5,8.5,6.5,69.0,Autumn
9.3,25.6,0.0,4.0,8.8,24.0,No,No,18.6,1022.9,5.5,4.0,73.0,Autumn
11.0,25.1,0.0,4.0,3.1,26.0,No,No,19.8,1021.95,10.5,7.0,69.0,Autumn
14.9,22.9,0.0,5.4,0.0,28.0,No,Yes,19.1,1019.7,8.5,8.0,75.0,Autumn
16.0,17.3,17.2,1.8,0.0,20.0,Yes,Yes,16.8,1018.4,12.0,8.0,100.0,Autumn
16.0,18.3,23.2,0.6,0.0,17.0,Yes,Yes,17.9,1011.35,8.0,8.0,100.0,Autumn
16.4,17.7,11.8,1.8,0.0,43.0,Yes,Yes,16.9,1011.85,19.0,8.0,99.5,Autumn
14.1,22.6,5.6,0.6,7.0,37.0,Yes,No,19.55,1017.7,15.0,5.5,74.0,Autumn
10.7,21.5,0.0,2.6,7.0,33.0,No,No,15.8,1020.3,8.5,6.5,77.0,Autumn
9.2,20.7,0.0,2.4,10.4,35.0,No,No,17.25,1022.4,13.0,2.0,61.0,Autumn
6.9,21.5,0.0,3.6,10.0,30.0,No,No,15.8,1022.65,5.5,1.5,68.0,Autumn
8.0,22.4,0.0,2.8,6.4,26.0,No,No,17.1,1019.6,7.5,7.0,74.0,Autumn
8.8,24.6,0.0,4.0,10.1,19.0,No,No,18.4,1019.7,6.0,2.5,67.0,Autumn
11.3,18.0,0.0,3.2,2.6,57.0,No,Yes,16.4,1015.85,15.5,5.5,59.5,Autumn
10.4,15.5,2.0,1.8,1.3,28.0,Yes,No,13.3,1019.75,8.0,7.0,77.5,Autumn
10.3,19.4,0.2,3.4,3.0,48.0,No,No,15.35,1017.35,9.0,7.0,52.5,Autumn
9.9,19.6,0.0,4.4,3.4,59.0,No,No,16.65,1017.7,16.0,7.0,49.5,Autumn
13.4,16.3,0.8,8.8,0.9,50.0,No,Yes,15.2,1015.4,3.5,7.0,92.0,Autumn
10.8,19.1,4.2,1.4,8.4,22.0,Yes,No,15.75,1015.2,7.0,4.5,70.0,Autumn
12.4,17.2,0.6,2.8,7.1,39.0,No,No,14.85,1016.3,15.0,4.0,66.0,Autumn
3.8,21.4,0.0,4.0,9.5,33.0,No,No,14.0,1017.0,8.5,3.0,67.0,Autumn
6.8,19.3,0.0,5.4,2.5,43.0,No,No,15.95,1013.5,15.0,6.5,64.0,Autumn
5.1,16.7,1.0,3.0,9.4,33.0,No,No,12.6,1023.9,5.5,1.5,69.0,Autumn
3.5,22.6,0.0,3.2,5.0,43.0,No,No,15.05,1018.55,11.5,7.0,74.5,Autumn
8.9,22.1,0.0,6.0,0.9,56.0,No,Yes,18.9,1008.75,19.5,8.0,77.0,Autumn
9.3,16.2,14.4,2.4,5.6,37.0,Yes,No,12.75,1018.15,11.5,6.5,75.0,Autumn
3.2,15.7,0.0,2.6,5.4,24.0,No,No,10.8,1016.2,7.5,4.0,74.0,Autumn
7.3,14.3,0.0,3.2,0.2,39.0,No,Yes,13.3,1002.2,14.0,7.0,61.5,Autumn
9.1,15.9,1.4,1.0,3.9,54.0,Yes,Yes,11.85,999.9,8.5,7.0,92.0,Autumn
7.2,13.2,10.0,2.6,2.3,50.0,Yes,Yes,10.75,1010.5,17.5,6.5,86.5,Autumn
9.2,15.7,3.4,0.6,1.5,28.0,Yes,Yes,13.05,1017.75,7.0,6.5,86.0,Autumn
9.4,15.0,3.0,1.6,2.3,37.0,Yes,Yes,12.65,1024.8,15.5,5.0,68.0,Autumn
7.7,15.5,2.4,2.4,5.8,24.0,Yes,No,12.45,1027.2,8.5,5.5,67.5,Autumn
1.5,18.0,0.2,2.0,10.1,24.0,No,No,11.4,1026.05,6.5,0.5,71.0,Autumn
5.0,19.1,0.0,3.8,2.1,35.0,No,Yes,13.55,1020.3,7.5,7.5,63.5,Autumn
9.6,17.1,9.4,3.0,2.0,22.0,Yes,Yes,15.25,1017.3,8.0,7.0,91.5,Autumn
7.7,19.5,2.8,0.4,6.9,19.0,Yes,No,18.9,1024.55,5.5,5.5,62.0,Autumn
5.7,19.2,0.2,1.6,9.4,11.0,No,No,13.25,1030.3,4.5,2.0,80.0,Autumn
4.6,19.9,0.2,1.4,8.9,31.0,No,No,13.8,1027.35,8.5,4.0,75.5,Autumn
5.8,20.8,0.0,1.8,8.4,39.0,No,No,14.3,1024.3,10.5,7.0,74.0,Autumn
9.3,22.1,0.0,4.2,9.4,56.0,No,No,19.7,1021.1,23.0,6.5,47.5,Autumn
17.0,22.3,0.0,7.4,5.2,46.0,No,No,19.05,1024.55,18.0,7.0,47.0,Autumn
16.2,21.2,0.0,7.4,0.3,39.0,No,No,19.55,1024.0,14.0,7.5,51.0,Autumn
16.4,22.3,0.0,4.8,1.5,44.0,No,No,19.65,1022.75,16.5,7.5,49.5,Autumn
16.4,22.6,0.0,4.8,5.3,50.0,No,No,19.4,1019.4,18.5,6.0,53.5,Autumn
14.3,21.2,0.2,4.2,2.9,30.0,No,Yes,15.7,1019.55,11.5,5.5,92.0,Autumn
8.4,22.0,2.0,2.2,9.1,31.0,Yes,No,20.6,1021.35,10.0,1.5,62.0,Autumn
10.6,21.2,0.2,4.0,2.2,46.0,No,Yes,18.4,1016.45,12.0,7.0,64.5,Autumn
14.8,20.0,7.8,2.8,3.0,35.0,Yes,No,15.95,1013.0,14.0,6.5,89.5,Autumn
9.3,17.8,0.2,1.6,4.5,15.0,No,No,13.65,1016.15,3.0,7.0,82.0,Autumn
9.7,20.1,0.6,1.8,4.4,44.0,No,No,15.6,1016.1,11.5,7.0,86.5,Autumn
8.9,22.0,0.2,2.2,0.8,30.0,No,No,19.3,1017.35,3.5,7.0,71.0,Autumn
11.1,18.1,0.4,2.8,2.2,69.0,No,Yes,17.2,1003.7,15.5,7.0,85.0,Autumn
12.0,17.8,9.4,2.0,1.5,37.0,Yes,No,15.6,1011.85,13.0,7.0,70.0,Autumn
7.8,15.2,0.0,1.6,0.0,9.0,No,No,12.25,1024.6,3.0,7.0,87.5,Autumn
2.9,17.9,0.2,1.6,8.6,13.0,No,No,11.05,1025.85,6.0,2.0,79.0,Autumn
4.9,18.4,0.0,0.8,1.9,17.0,No,Yes,13.75,1021.3,5.5,7.0,80.5,Autumn
9.7,14.4,2.8,0.2,0.0,13.0,Yes,Yes,13.55,1016.85,0.0,8.0,100.0,Autumn
9.3,15.1,3.4,1.2,1.0,20.0,Yes,Yes,14.5,1018.85,4.5,6.5,86.0,Autumn
10.7,15.4,2.6,1.0,0.2,46.0,Yes,Yes,15.2,1017.55,7.5,7.5,100.0,Autumn
8.3,17.9,1.4,1.2,5.2,28.0,Yes,Yes,13.7,1023.9,8.5,6.0,84.0,Autumn
10.8,14.9,4.6,1.0,3.2,22.0,Yes,No,14.4,1028.95,9.0,6.5,73.0,Autumn
5.5,14.6,0.0,0.4,2.0,11.0,No,No,10.8,1030.9,1.0,6.5,89.5,Autumn
7.5,16.2,1.0,0.6,3.4,31.0,No,Yes,13.15,1029.8,14.0,4.5,93.5,Autumn
9.1,14.4,1.4,1.4,4.9,30.0,Yes,No,12.15,1032.5,11.0,4.5,70.5,Autumn
3.1,16.2,0.0,1.8,8.1,19.0,No,No,9.95,1033.2,4.5,6.0,86.0,Autumn
4.9,17.1,0.0,0.8,5.6,22.0,No,No,12.45,1029.9,8.0,7.0,78.5,Autumn
3.9,16.6,0.0,1.6,6.6,30.0,No,No,10.9,1023.2,9.5,6.5,85.5,Autumn
5.6,17.0,0.0,2.2,0.0,28.0,No,Yes,13.7,1016.5,5.5,7.5,71.0,Autumn
11.4,16.2,3.2,1.8,5.3,37.0,Yes,No,13.75,1011.95,8.5,4.0,86.0,Autumn
9.0,15.2,0.0,1.6,0.9,28.0,No,Yes,12.45,1014.95,10.5,7.0,95.5,Autumn
9.5,14.6,5.0,1.8,5.5,35.0,Yes,No,11.85,1018.75,15.0,3.5,83.5,Autumn
9.5,15.8,0.8,1.0,4.6,37.0,No,Yes,11.3,1019.05,16.0,6.5,95.0,Autumn
8.8,14.5,3.2,0.8,3.4,24.0,Yes,No,11.3,1029.15,5.5,6.0,90.5,Autumn
9.3,13.6,0.6,1.0,0.1,13.0,No,No,11.85,1030.75,5.0,7.0,79.0,Autumn
5.2,13.6,0.0,1.4,0.4,37.0,No,No,9.8,1022.7,4.5,7.0,84.5,Autumn
7.4,15.5,0.0,2.2,5.0,46.0,No,No,12.75,1013.3,14.0,5.5,73.5,Autumn
9.9,15.7,0.2,1.8,2.8,26.0,No,No,13.5,1017.95,10.0,7.0,86.0,Winter
4.7,15.2,0.0,1.4,4.8,39.0,No,No,10.4,1020.5,11.0,5.5,84.0,Winter
6.7,14.5,0.0,4.0,3.5,70.0,No,Yes,13.1,999.55,21.5,3.5,64.5,Winter
6.4,13.3,3.2,1.0,4.6,83.0,Yes,Yes,9.8,997.9,24.0,6.0,85.0,Winter
7.8,15.1,8.6,3.6,3.4,54.0,Yes,No,11.75,1012.45,14.0,6.5,82.5,Winter
10.7,16.1,0.4,3.6,4.5,44.0,No,No,13.3,1016.85,12.0,4.5,58.5,Winter
10.1,14.4,0.0,2.2,3.8,59.0,No,No,13.2,1008.75,24.0,6.0,60.5,Winter
9.3,12.8,0.0,3.4,2.8,61.0,No,Yes,10.6,995.0,22.0,7.0,74.5,Winter
7.8,10.4,2.4,2.4,1.0,43.0,Yes,Yes,9.65,1003.95,17.0,7.0,89.0,Winter
4.8,12.4,5.2,2.0,1.7,31.0,Yes,Yes,9.8,1017.9,13.0,7.0,85.5,Winter
8.3,12.5,2.0,0.6,0.8,28.0,Yes,No,10.65,1027.6,5.5,7.5,90.5,Winter
8.9,16.7,0.0,1.2,5.5,28.0,No,No,13.6,1028.6,11.0,5.5,63.5,Winter
5.2,13.2,0.0,2.8,9.2,46.0,No,No,10.35,1023.45,14.5,1.0,76.0,Winter
6.1,12.7,0.0,2.4,7.8,54.0,No,No,10.4,1014.1,22.0,2.0,70.5,Winter
8.7,14.9,0.0,1.6,1.5,44.0,No,No,12.15,1012.4,18.0,7.0,73.5,Winter
9.9,13.0,0.6,1.6,2.1,30.0,No,No,11.05,1014.45,11.0,7.0,86.5,Winter
8.9,14.8,0.6,1.6,7.4,37.0,No,No,11.75,1015.1,13.5,4.5,80.0,Winter
8.8,15.3,0.0,2.6,4.5,54.0,No,No,12.35,1008.5,14.0,5.0,64.5,Winter
8.6,11.6,0.4,4.4,1.3,48.0,No,Yes,8.85,997.35,9.0,7.0,86.5,Winter
6.1,14.2,6.8,0.2,2.7,44.0,Yes,Yes,10.85,1006.85,18.5,7.0,78.5,Winter
7.2,13.5,1.2,2.0,7.2,56.0,Yes,Yes,11.15,1015.55,19.5,3.5,77.0,Winter
5.9,10.4,4.0,2.2,5.1,48.0,Yes,Yes,7.6,1022.7,14.0,4.0,85.0,Winter
3.8,13.0,2.4,1.6,5.3,22.0,Yes,No,8.8,1031.55,7.5,4.5,83.0,Winter
5.2,13.1,0.8,0.8,2.1,17.0,No,No,10.5,1030.55,4.0,7.0,84.5,Winter
6.4,12.7,0.0,1.6,0.4,46.0,No,No,11.3,1016.7,12.0,7.0,68.0,Winter
9.1,12.7,1.0,1.4,6.9,50.0,No,Yes,11.2,1010.8,16.5,4.5,82.5,Winter
7.7,11.9,1.4,2.8,8.1,52.0,Yes,Yes,9.35,1009.05,16.0,4.5,64.0,Winter
5.1,12.1,4.4,2.4,6.8,52.0,Yes,No,9.95,1022.4,25.0,4.5,70.5,Winter
7.7,12.5,0.8,1.4,1.6,22.0,No,No,9.9,1029.35,11.0,7.0,86.0,Winter
7.6,12.8,0.2,0.6,2.2,13.0,No,No,10.45,1027.75,2.0,7.0,86.5,Winter
2.9,12.5,0.2,1.2,2.3,13.0,No,No,8.45,1025.5,0.0,7.5,80.5,Winter
4.0,10.3,0.0,0.4,3.0,15.0,No,No,7.3,1025.75,7.0,4.5,93.0,Winter
3.0,13.1,0.0,0.0,4.3,13.0,No,No,8.1,1022.0,6.0,4.0,82.5,Winter
3.3,15.0,0.0,1.6,0.6,37.0,No,No,10.5,1014.9,10.0,7.0,78.0,Winter
7.1,15.7,0.0,1.6,7.1,48.0,No,No,13.8,1016.5,18.5,7.0,74.0,Winter
11.0,14.4,0.4,2.6,0.5,33.0,No,No,12.75,1023.05,8.0,7.0,88.0,Winter
4.9,15.6,1.0,1.4,6.2,39.0,No,No,11.35,1023.0,12.0,6.0,83.5,Winter
8.4,16.6,0.0,3.0,9.6,52.0,No,No,14.25,1014.35,21.0,1.0,57.0,Winter
10.7,15.6,0.2,3.2,3.1,54.0,No,No,12.85,1009.65,19.5,7.5,74.0,Winter
11.3,18.2,0.0,2.6,6.5,54.0,No,No,15.75,1011.75,23.0,6.0,69.0,Winter
13.6,18.8,0.0,4.8,7.3,74.0,No,Yes,16.55,998.2,37.0,3.5,51.0,Winter
5.4,9.1,7.4,6.0,3.4,56.0,Yes,Yes,6.95,1007.15,13.5,6.0,84.5,Winter
2.5,12.3,14.0,2.4,6.5,39.0,Yes,No,7.15,1030.35,6.0,6.0,78.5,Winter
-1.2,13.3,0.0,0.6,10.0,28.0,No,No,7.2,1033.4,10.0,2.5,69.5,Winter
-1.0,13.9,0.2,3.2,10.0,22.0,No,No,7.9,1032.85,8.0,1.0,68.5,Winter
2.1,15.8,0.0,2.4,2.8,22.0,No,No,11.05,1032.95,5.5,7.0,69.0,Winter
7.8,14.7,0.0,2.6,2.7,35.0,No,Yes,12.75,1030.4,11.0,7.0,65.5,Winter
9.6,12.5,1.4,2.0,0.3,20.0,Yes,Yes,11.3,1030.25,6.5,7.0,93.5,Winter
9.3,15.5,2.4,1.4,1.4,26.0,Yes,No,12.2,1030.25,8.5,7.0,75.0,Winter
3.5,14.9,0.0,3.2,2.0,43.0,No,Yes,12.65,1025.9,17.5,6.5,60.5,Winter
8.9,12.0,1.6,2.2,4.5,48.0,Yes,Yes,8.95,1024.65,13.0,4.5,89.0,Winter
3.4,11.4,5.0,3.2,7.2,33.0,Yes,No,7.95,1030.3,9.5,4.5,79.0,Winter
3.9,12.6,0.8,1.2,2.4,26.0,No,No,8.75,1033.5,3.5,7.0,82.5,Winter
5.9,13.7,0.0,0.6,3.9,28.0,No,No,10.25,1035.6,10.5,6.5,85.0,Winter
8.4,14.6,0.4,1.6,6.1,19.0,No,No,11.8,1034.85,3.5,4.5,80.5,Winter
0.5,17.9,0.0,1.6,9.2,20.0,No,No,10.4,1027.9,6.5,0.5,71.0,Winter
3.5,13.3,0.0,2.4,3.0,22.0,No,No,9.15,1022.2,5.5,7.5,85.5,Winter
5.9,14.8,0.0,1.0,4.1,37.0,No,No,11.8,1017.0,12.0,7.0,75.0,Winter
9.2,12.6,0.2,2.0,0.0,31.0,No,No,11.3,1020.4,12.0,7.5,84.5,Winter
9.7,12.7,0.4,0.2,0.2,30.0,No,No,11.45,1024.1,14.0,7.5,75.5,Winter
8.4,13.5,0.0,1.8,0.2,24.0,No,No,11.15,1026.6,9.5,7.0,66.0,Winter
5.0,16.6,0.0,1.4,7.4,24.0,No,No,12.15,1028.4,7.5,6.0,77.5,Winter
3.7,19.3,0.0,2.6,10.7,52.0,No,No,13.45,1029.75,7.5,3.5,69.0,Winter
3.7,19.3,0.0,3.4,9.1,33.0,No,No,14.2,1026.95,10.0,3.5,71.5,Winter
9.6,16.6,0.0,3.6,3.5,39.0,No,No,13.6,1026.0,11.0,6.5,65.5,Winter
10.3,15.9,1.0,1.4,3.5,30.0,No,No,13.2,1026.15,10.0,7.0,85.5,Winter
5.0,19.4,0.4,1.4,8.5,22.0,No,No,13.7,1026.9,6.5,4.0,80.5,Winter
4.9,19.6,0.0,3.2,10.7,24.0,No,No,12.9,1027.55,10.5,0.5,74.5,Winter
6.1,20.2,0.0,2.8,10.6,20.0,No,No,13.1,1028.3,6.0,1.0,69.0,Winter
6.6,14.2,0.0,2.2,1.6,17.0,No,No,11.5,1028.95,4.0,7.0,87.5,Winter
9.1,20.2,0.0,1.0,10.0,33.0,No,No,15.7,1024.15,11.5,1.0,73.5,Winter
6.0,20.6,0.0,5.6,7.1,52.0,No,No,16.9,1017.1,16.5,4.5,58.5,Winter
14.1,15.5,0.0,8.2,0.0,41.0,No,Yes,13.2,1009.0,12.0,7.0,72.0,Winter
7.8,14.1,12.4,2.2,9.2,52.0,Yes,No,11.15,1018.6,20.5,6.0,75.5,Winter
5.2,14.0,0.4,1.6,4.0,30.0,No,No,10.4,1022.0,10.5,7.0,75.5,Winter
1.5,15.3,0.0,1.8,7.7,26.0,No,No,10.1,1020.15,9.5,7.0,81.5,Winter
1.8,16.3,0.0,1.8,9.1,48.0,No,No,10.9,1025.7,7.5,3.5,82.5,Winter
6.4,20.3,0.0,2.4,8.6,17.0,No,No,14.85,1029.2,6.0,4.0,66.5,Winter
4.1,20.5,0.0,3.4,11.1,31.0,No,No,15.05,1027.7,10.0,1.0,65.5,Winter
7.6,21.5,0.0,5.2,7.8,67.0,No,No,18.45,1018.3,16.0,4.5,49.0,Winter
15.7,20.6,0.0,10.0,5.1,78.0,No,Yes,18.0,1003.7,28.5,6.0,64.5,Winter
9.6,19.1,7.8,4.0,8.1,39.0,Yes,Yes,15.7,1011.0,17.0,3.0,52.0,Winter
10.1,15.5,3.6,4.2,5.0,46.0,Yes,No,11.9,1017.45,21.5,5.0,71.0,Winter
2.8,15.4,0.2,3.0,4.4,46.0,No,No,11.3,1026.75,5.5,4.5,70.0,Winter
2.9,18.8,0.0,2.0,9.9,22.0,No,No,13.45,1024.25,7.5,3.5,64.0,Winter
4.4,20.1,0.0,3.0,9.7,24.0,No,No,15.15,1019.85,6.5,4.5,67.0,Winter
6.8,17.6,0.4,2.4,0.8,20.0,No,No,13.65,1013.55,8.0,7.0,82.0,Winter
9.9,14.0,0.0,1.6,0.4,52.0,No,Yes,12.45,1010.1,16.0,8.0,99.0,Winter
6.6,15.5,4.8,1.0,6.1,61.0,Yes,Yes,12.15,1014.45,26.0,6.0,68.5,Winter
6.5,14.1,1.2,2.8,3.6,41.0,Yes,No,10.8,1022.7,15.0,7.0,73.5,Winter
5.9,14.7,0.6,2.0,6.3,31.0,No,No,12.55,1024.4,13.0,4.0,68.0,Winter
8.9,15.2,0.0,2.6,5.6,31.0,No,No,12.9,1027.55,16.0,3.0,76.0,Winter
7.8,17.5,0.0,2.8,9.6,30.0,No,No,15.0,1030.4,9.0,4.0,57.5,Winter
2.2,22.4,0.0,3.4,11.2,28.0,No,No,15.7,1028.1,11.5,0.0,64.5,Winter
6.4,24.8,0.0,6.0,11.2,39.0,No,No,20.65,1024.95,11.0,1.0,44.5,Spring
12.9,23.9,0.0,8.4,2.3,50.0,No,Yes,20.65,1015.05,14.0,7.0,48.0,Spring
12.9,16.5,18.2,9.0,0.8,37.0,Yes,No,14.2,1017.35,18.0,7.5,85.0,Spring
8.5,18.5,0.0,1.6,5.2,28.0,No,No,15.15,1019.25,10.0,6.5,67.0,Spring
6.0,21.8,0.0,2.6,11.2,39.0,No,No,17.95,1018.65,13.5,4.5,65.5,Spring
14.5,26.5,0.0,9.2,10.7,69.0,No,No,22.9,1009.75,26.0,3.0,43.5,Spring
13.1,22.0,0.0,9.4,11.4,44.0,No,No,19.0,1012.7,16.5,2.0,45.5,Spring
12.9,23.8,0.0,6.2,7.8,81.0,No,Yes,20.05,1006.3,26.0,5.5,42.0,Spring
5.5,15.8,3.2,8.6,8.3,43.0,Yes,No,12.15,1023.5,17.5,4.0,61.0,Spring
7.3,17.6,0.2,3.4,2.8,30.0,No,No,14.15,1023.75,13.0,7.5,70.5,Spring
5.9,24.9,0.2,3.8,11.2,52.0,No,No,21.8,1013.95,21.5,1.5,41.0,Spring
13.3,18.8,0.0,8.2,9.1,31.0,No,No,15.95,1016.6,11.0,4.5,60.0,Spring
6.2,25.1,0.0,4.2,0.2,70.0,No,Yes,16.0,1006.65,6.5,7.5,74.0,Spring
9.8,17.8,2.0,4.0,6.2,59.0,Yes,No,12.95,1012.9,19.5,6.5,71.0,Spring
6.6,17.5,0.4,4.4,4.9,28.0,No,No,14.65,1020.5,11.0,4.0,63.5,Spring
7.5,22.6,0.8,3.2,9.5,31.0,No,No,16.75,1020.6,8.5,6.0,69.5,Spring
10.1,23.9,0.2,5.8,3.9,35.0,No,No,18.5,1013.85,11.0,7.0,53.0,Spring
13.0,22.0,0.0,6.2,7.5,26.0,No,No,17.95,1015.1,9.0,6.5,68.5,Spring
7.3,30.3,0.0,4.8,11.6,44.0,No,Yes,21.05,1007.8,13.5,1.0,62.5,Spring
9.0,15.3,2.4,8.0,5.2,61.0,Yes,Yes,11.9,1012.35,22.0,7.0,61.0,Spring
7.4,15.9,6.0,5.0,9.5,50.0,Yes,No,12.55,1021.65,18.5,6.5,60.5,Spring
2.5,16.3,0.0,4.6,4.3,33.0,No,No,11.7,1021.25,9.5,6.5,70.0,Spring
8.7,15.6,0.0,3.6,3.9,39.0,No,Yes,13.65,1019.6,16.5,7.0,65.0,Spring
6.4,18.0,3.2,2.4,11.3,30.0,Yes,No,14.45,1026.4,12.0,2.5,59.0,Spring
5.3,24.7,0.0,5.0,7.3,31.0,No,No,18.15,1024.85,12.0,4.0,53.5,Spring
13.7,28.8,0.0,11.4,2.7,50.0,No,No,25.75,1020.5,18.5,7.0,27.5,Spring
8.9,20.6,0.0,6.4,12.8,35.0,No,No,16.0,1028.6,16.0,1.0,47.5,Spring
5.1,28.2,0.0,10.2,11.9,26.0,No,No,19.45,1025.5,9.0,2.0,54.5,Spring
12.1,32.5,0.0,10.4,10.4,35.0,No,No,26.5,1017.65,8.0,4.0,42.0,Spring
14.3,21.9,0.0,10.0,3.3,24.0,No,No,17.7,1018.5,10.0,8.0,85.5,Spring
14.5,31.2,0.0,2.0,9.2,37.0,No,No,23.25,1011.0,7.5,4.5,67.5,Spring
13.2,20.9,0.0,7.4,5.6,31.0,No,No,17.0,1016.05,10.0,6.5,72.5,Spring
12.5,24.4,0.0,4.8,7.2,50.0,No,Yes,17.8,1013.3,6.5,7.5,60.5,Spring
12.8,19.3,14.2,9.4,7.7,74.0,Yes,Yes,14.35,1006.5,25.0,6.0,77.5,Spring
9.8,19.6,3.0,6.6,7.4,50.0,Yes,No,15.6,1012.2,21.5,7.0,54.5,Spring
8.9,23.6,0.8,4.4,8.3,44.0,No,No,17.3,1017.2,9.0,4.5,58.0,Spring
11.7,22.3,0.0,4.0,10.2,31.0,No,No,18.05,1014.2,10.5,4.5,59.5,Spring
7.5,32.3,0.0,6.4,8.8,57.0,No,Yes,21.8,1006.2,16.5,5.5,53.5,Spring
7.6,17.2,0.2,5.6,6.3,43.0,No,No,13.55,1022.15,18.5,7.0,58.0,Spring
